vendor,ens_sharpe,mean_sharpe,frac_pos,max_sharpe,min_sharpe,spread,n_configs,selection_cost,seed,true_ic,kind,rank
vendor_20,0.6096366026359502,0.4847393761043719,1.0,0.9445929764783165,0.1598876582416043,0.7847053182367122,9,0.3349563738423663,35,0.0,fake,7
vendor_02,0.5947221206027711,0.49592536734215376,1.0,0.920618713354444,0.09082957481121041,0.8297891385432336,9,0.32589659275167293,35,0.02,REAL,8
vendor_15,0.5495279045628073,0.4429175036407262,1.0,0.7406078347340366,0.2729282598112145,0.4676795749228221,9,0.19107993017122926,35,0.0,fake,9
vendor_24,0.4988382019136762,0.3923907743626519,0.6666666666666666,0.671305632565632,-0.03375290274441556,0.7050585353100476,9,0.1724674306519558,35,0.0,fake,10
vendor_19,0.4874332461788661,0.3896848529053689,0.8888888888888888,0.6694725657922993,-0.01983518511594855,0.6893077509082478,9,0.18203931961343323,35,0.0,fake,11
vendor_27,0.29657540989808007,0.24173176690779138,0.6666666666666666,0.6075039330496135,-0.01649033177856186,0.6239942648281753,9,0.3109285231515334,35,0.0,fake,12
vendor_10,0.22071274401196517,0.1833048861119065,0.6666666666666666,0.5049214610245709,-0.2769304893796694,0.7818519504042403,9,0.28420871701260575,35,0.0,fake,13
vendor_29,0.2121719466316664,0.1676260956673592,0.6666666666666666,0.3566432563978939,-0.16059273382969688,0.5172359902275908,9,0.1444713097662275,35,0.0,fake,14
vendor_13,0.15858757859834582,0.1221574921388381,0.3333333333333333,0.6042471843998052,-0.21558075165869647,0.8198279360585017,9,0.44565960580145936,35,0.0,fake,15
vendor_17,0.13454259330895868,0.10470486607557501,0.6666666666666666,0.413759200166701,-0.2919195100389939,0.705678710205695,9,0.2792166068577423,35,0.0,fake,16
vendor_21,0.10697321578077418,0.0902612577617846,0.5555555555555556,0.3261069595780887,-0.04881811190014862,0.37492507147823734,9,0.21913374379731454,35,0.0,fake,17
vendor_07,0.10447440882330888,0.08825882678902865,0.6666666666666666,0.34481281892613763,-0.28225767211326225,0.6270704910393998,9,0.24033841010282875,35,0.0,fake,18
vendor_23,0.02975552707954423,0.02328030222163206,0.6666666666666666,0.6599883377045973,-0.628230839251309,1.2882191769559062,9,0.6302328106250531,35,0.0,fake,19
vendor_26,-0.06347555656526818,-0.06185107314542912,0.3333333333333333,0.5059670834302774,-0.41264337554948244,0.9186104589797599,9,0.5694426399955456,35,0.0,fake,20
vendor_12,-0.06871302019876684,-0.0526385834325225,0.5555555555555556,0.04770952323346326,-0.21389536407659498,0.26160488731005827,9,0.1164225434322301,35,0.0,fake,21
vendor_11,-0.12926258801475607,-0.10725186260456038,0.5555555555555556,0.182855748690659,-0.5125109225518826,0.6953666712425416,9,0.31211833670541506,35,0.0,fake,22
vendor_06,-0.14141052073939867,-0.12095354680321255,0.3333333333333333,0.4264363011609401,-0.6200808145271378,1.046517115688078,9,0.5678468219003387,35,0.0,fake,23
vendor_22,-0.26861531363861874,-0.20436642858236156,0.3333333333333333,0.44814098355880116,-0.7171490018285573,1.1652899853873584,9,0.71675629719742,35,0.0,fake,24
vendor_28,-0.2814662621436473,-0.2198547469763523,0.0,-0.1030695827833189,-0.30981140037484695,0.20674181759152804,9,0.17839667936032838,35,0.0,fake,25
vendor_18,-0.36350982636991247,-0.2975333868399388,0.0,-0.21373455751311382,-0.41745997586557404,0.20372541835246022,9,0.14977526885679865,35,0.0,fake,26
vendor_09,-0.3819362881646993,-0.30728984103652435,0.0,-0.01960787520369285,-0.47885319308113405,0.4592453178774412,9,0.3623284129610065,35,0.0,fake,27
vendor_16,-0.4351074973392344,-0.34746791637713464,0.0,-0.017367026845058735,-0.5335610636426215,0.5161940367975627,9,0.4177404704941756,35,0.0,fake,28
vendor_14,-0.6398537730880131,-0.5072574987246592,0.0,-0.2380959864593205,-0.8175882000437003,0.5794922135843797,9,0.40175778662869255,35,0.0,fake,29
vendor_08,-1.1027615271766285,-0.8568379241167314,0.0,-0.6345216675444176,-1.019384878108434,0.3848632105640164,9,0.4682398596322108,35,0.0,fake,30
vendor_00,1.5425170819930216,1.3652808097120515,1.0,1.5359207655786928,1.158063365018104,0.3778574005605888,9,-0.0065963164143287845,36,0.03,REAL,1
vendor_02,1.3160668227708783,1.058338614306094,1.0,1.240979409019728,0.8006519407417091,0.44032746827801883,9,-0.07508741375115036,36,0.02,REAL,2
vendor_01,1.1174621037770698,0.9298669399053305,1.0,1.0508177768692644,0.8298417241025328,0.2209760527667316,9,-0.06664432690780542,36,0.025,REAL,3
vendor_12,0.9313486952557899,0.7273500158831188,1.0,0.9479510579822112,0.4247290006845791,0.5232220572976322,9,0.01660236272642135,36,0.0,fake,4
vendor_04,0.8227287448888432,0.6467831622317214,1.0,0.9263545208495192,0.483304242021045,0.4430502788284742,9,0.10362577596067601,36,0.01,REAL,5
vendor_24,0.6039031105127802,0.48772070002547685,1.0,0.6726863220542412,0.33346220629844986,0.3392241157557913,9,0.06878321154146094,36,0.0,fake,6
vendor_13,0.5621545897800186,0.45378791389546574,1.0,0.7222241794238848,0.07295725872864922,0.6492669206952356,9,0.1600695896438662,36,0.0,fake,7
vendor_07,0.5476345765653957,0.4420826310171637,0.7777777777777778,0.8531130258556882,-0.030912798016046544,0.8840258238717347,9,0.30547844929029244,36,0.0,fake,8
vendor_27,0.546197276636224,0.44099047995452617,1.0,0.7236182927601298,0.20640946883646316,0.5172088239236666,9,0.17742101612390582,36,0.0,fake,9
vendor_29,0.49866677038640744,0.39576762023676865,1.0,0.7985459155826734,0.01635930036578043,0.7821866152168929,9,0.29987914519626596,36,0.0,fake,10
vendor_06,0.38801327705192434,0.3124727603763249,1.0,0.4938070823276796,0.17573441587675884,0.3180726664509208,9,0.10579380527575527,36,0.0,fake,11
vendor_14,0.2732553511787871,0.21416689898393965,1.0,0.30287887637476507,0.10857600591255498,0.1943028704622101,9,0.029623525195977995,36,0.0,fake,12
vendor_21,0.24782346351426227,0.19593334955845482,1.0,0.41286282329026286,0.07688046529682092,0.33598235799344195,9,0.1650393597760006,36,0.0,fake,13
vendor_20,0.18780997459097618,0.15728775035818543,0.6666666666666666,0.5683960574967429,-0.23631238180445718,0.8047084393012001,9,0.3805860829057668,36,0.0,fake,14
vendor_26,0.05526114195524067,0.04255510715307894,0.6666666666666666,0.23339842170110708,-0.16640400853390971,0.3998024302350168,9,0.1781372797458664,36,0.0,fake,15
vendor_17,0.04404376897736819,0.035080712538783025,0.3333333333333333,0.39767621864435515,-0.19003107501484368,0.5877072936591988,9,0.353632449666987,36,0.0,fake,16
vendor_15,0.024361865701099255,0.019533304232940196,0.3333333333333333,0.5232940648159097,-0.32421429130691526,0.8475083561228249,9,0.4989321991148104,36,0.0,fake,17
vendor_10,0.022575630719140212,0.017312131485174066,0.6666666666666666,0.14910747928928839,-0.16072428266825015,0.30983176195753853,9,0.12653184857014818,36,0.0,fake,18
vendor_03,0.005789484819927793,0.005389179935661075,0.4444444444444444,0.10297441497012157,-0.05255919256850387,0.15553360753862544,9,0.09718493015019378,36,0.015,REAL,19
vendor_05,-0.04414940783971364,-0.04235133597051163,0.6666666666666666,0.19277511003936218,-0.38666792542164996,0.5794430354610122,9,0.2369245178790758,36,0.0,fake,20
vendor_16,-0.10528812553049006,-0.0877521674378216,0.3333333333333333,0.08385454529317417,-0.2746352451942931,0.35848979048746726,9,0.18914267082366423,36,0.0,fake,21
vendor_28,-0.11843788352828728,-0.10185260221352971,0.3333333333333333,0.36529116583692045,-0.5832923146782345,0.948583480515155,9,0.4837290493652077,36,0.0,fake,22
vendor_08,-0.12115049514051852,-0.09597019791585609,0.3333333333333333,0.1776212501650882,-0.239421738682102,0.4170429888471902,9,0.29877174530560674,36,0.0,fake,23
vendor_23,-0.15475776348831397,-0.1211384974044219,0.3333333333333333,0.1478747694137862,-0.3587832014288104,0.5066579708425967,9,0.3026325329021001,36,0.0,fake,24
vendor_18,-0.1749685615494195,-0.1409152547137983,0.3333333333333333,0.19459186098288725,-0.512067311723671,0.7066591727065583,9,0.36956042253230675,36,0.0,fake,25
vendor_19,-0.26128530198231115,-0.21060867983825146,0.0,-0.13298943785004463,-0.2990308492006016,0.16604141135055694,9,0.1282958641322665,36,0.0,fake,26
vendor_09,-0.46291125140861134,-0.3709130375957084,0.3333333333333333,0.2610081087255783,-0.8196479977981354,1.0806561065237137,9,0.7239193601341896,36,0.0,fake,27
vendor_22,-0.6394119554919174,-0.5079980331542997,0.0,-0.34602090407935976,-0.6983963300594425,0.3523754259800827,9,0.29339105141255767,36,0.0,fake,28
vendor_25,-0.7629877699160191,-0.6106326752594881,0.0,-0.3904245256953104,-0.9887948056988978,0.5983702800035874,9,0.37256324422070874,36,0.0,fake,29
vendor_11,-1.2067851911232674,-0.9735984774280292,0.0,-0.7980089060845561,-1.1351433382559373,0.33713443217138117,9,0.40877628503871133,36,0.0,fake,30
vendor_00,1.4308082691779278,1.2539727097461189,1.0,1.4429310540880307,1.1543892648493461,0.28854178923868457,9,0.01212278491010288,37,0.03,REAL,1
vendor_01,1.3065143752582198,1.0864443027592698,1.0,1.2893434779874382,0.8605467342106881,0.42879674377675014,9,-0.017170897270781582,37,0.025,REAL,2
vendor_04,1.0599135116198626,0.8398400933487831,1.0,1.20590110232482,0.6501846092509089,0.5557164930739111,9,0.14598759070495748,37,0.01,REAL,3
vendor_02,1.0042049450638635,0.8133475417540968,1.0,0.9577805686844383,0.6408828623655956,0.31689770631884273,9,-0.0464243763794252,37,0.02,REAL,4
vendor_14,0.7101709040009497,0.5772115960778533,1.0,0.7739638319284945,0.3581980581711727,0.4157657737573218,9,0.06379292792754476,37,0.0,fake,5
vendor_03,0.6825930653302227,0.5574831135831423,1.0,0.771524242200056,0.4203263851056955,0.3511978570943605,9,0.08893117686983332,37,0.015,REAL,6
vendor_12,0.6574195786146846,0.5297044381379572,1.0,0.5978629911822553,0.4500735575545039,0.14778943362775138,9,-0.05955658743242931,37,0.0,fake,7
vendor_28,0.62429989314056,0.5025406366062029,1.0,0.5979745296842738,0.34179524229746844,0.25617928738680534,9,-0.02632536345628622,37,0.0,fake,8
vendor_17,0.5518254610647795,0.44252308339725877,1.0,0.6542981150571864,0.30859185269617867,0.3457062623610077,9,0.1024726539924069,37,0.0,fake,9
vendor_22,0.3181342025808648,0.25182365791739203,0.8888888888888888,0.6095881388739971,-0.0067290725157617285,0.6163172113897588,9,0.2914539362931323,37,0.0,fake,10
vendor_10,0.22112743304979948,0.17917828276021924,0.6666666666666666,0.4379912342538178,-0.15068465630078218,0.5886758905546,9,0.21686380120401832,37,0.0,fake,11
vendor_27,0.20460888198434948,0.16687241779862413,0.8888888888888888,0.3799383474838677,-0.014922182966835467,0.39486053045070313,9,0.1753294654995182,37,0.0,fake,12
vendor_29,0.15833619317882833,0.12280640175894142,0.4444444444444444,0.4564452091485909,-0.10154804783066794,0.5579932569792588,9,0.2981090159697626,37,0.0,fake,13
vendor_05,0.12897761083463258,0.10041253355244076,0.6666666666666666,0.4051847492791767,-0.27106264379922873,0.6762473930784054,9,0.27620713844454414,37,0.0,fake,14
vendor_13,0.09209365748859823,0.07913038085619051,0.5555555555555556,0.4138508200161427,-0.18959084702914134,0.603441667045284,9,0.3217571625275445,37,0.0,fake,15
vendor_26,0.08385629208490451,0.06878772336554226,0.7777777777777778,0.18124413582669097,-0.06066949303733078,0.24191362886402173,9,0.09738784374178645,37,0.0,fake,16
vendor_25,0.07276217502373779,0.05874398647719096,0.7777777777777778,0.16645018534020745,-0.0255313498710559,0.19198153521126335,9,0.09368801031646966,37,0.0,fake,17
vendor_08,-0.05608461138779632,-0.046342509200023696,0.3333333333333333,0.0810440143567416,-0.17733144269576248,0.2583754570525041,9,0.13712862574453794,37,0.0,fake,18
vendor_07,-0.127431552300889,-0.10006786365476247,0.3333333333333333,0.13617444954923646,-0.2546670217058793,0.39084147125511576,9,0.2636060018501255,37,0.0,fake,19
vendor_23,-0.15107219212248138,-0.12464608754805678,0.3333333333333333,0.16250034431887506,-0.3965282742722818,0.5590286185911568,9,0.3135725364413564,37,0.0,fake,20
vendor_19,-0.2030761480313764,-0.15623641956821396,0.2222222222222222,0.026547066665425147,-0.29206144077434537,0.31860850743977054,9,0.22962321469680155,37,0.0,fake,21
vendor_09,-0.22016418696254136,-0.16900068329327772,0.2222222222222222,0.09405196078283727,-0.47747327845536586,0.5715252392382031,9,0.31421614774537865,37,0.0,fake,22
vendor_20,-0.34005279783251907,-0.2774310747332591,0.0,-0.018072160035358796,-0.5594677102469644,0.5413955502116056,9,0.3219806377971603,37,0.0,fake,23
vendor_11,-0.3988105208737591,-0.3196399000170808,0.3333333333333333,0.2902158458613411,-0.849393787901848,1.1396096337631891,9,0.6890263667351002,37,0.0,fake,24
vendor_06,-0.4471396829372781,-0.35758124928792057,0.0,-0.18854169004844476,-0.5077889922878469,0.3192473022394021,9,0.25859799288883334,37,0.0,fake,25
vendor_24,-0.5709142472847303,-0.45635236728988093,0.3333333333333333,0.05011899885870161,-0.9084450599641297,0.9585640588228314,9,0.6210332461434319,37,0.0,fake,26
vendor_15,-0.7012821825618516,-0.5743262191214378,0.0,-0.38269828423424296,-0.7921703840174055,0.4094720997831625,9,0.31858389832760864,37,0.0,fake,27
vendor_21,-0.9392137071279539,-0.7642965213296196,0.0,-0.42866586983848465,-1.0395208296307525,0.6108549597922679,9,0.5105478372894693,37,0.0,fake,28
vendor_18,-1.0279877152248262,-0.8209310734809133,0.0,-0.625850008633396,-1.0986444539555422,0.4727944453221462,9,0.4021377065914302,37,0.0,fake,29
vendor_16,-1.1049072515902223,-0.8907865858334247,0.0,-0.3960036834555175,-1.262331222022447,0.8663275385669295,9,0.7089035681347048,37,0.0,fake,30
vendor_00,1.855528915305986,1.6353013270660344,1.0,1.7808374407548424,1.4123900465118473,0.3684473942429951,9,-0.07469147455114356,38,0.03,REAL,1
vendor_01,1.1958503315032076,0.9941337830004103,1.0,1.3016868263485128,0.6540222344080366,0.6476645919404762,9,0.10583649484530522,38,0.025,REAL,2
vendor_02,1.0575894138109074,0.8591730301212529,1.0,1.0096178892989767,0.703310954062852,0.3063069352361246,9,-0.04797152451193076,38,0.02,REAL,3
vendor_04,0.9847105685037795,0.7866228735317511,1.0,1.2351665954264235,0.5327655483169498,0.7024010471094737,9,0.250456026922644,38,0.01,REAL,4
vendor_12,0.8164404732045075,0.6584171424746366,1.0,0.9939922791346864,0.3788167821934994,0.6151754969411869,9,0.17755180593017883,38,0.0,fake,5
vendor_03,0.7888894520659065,0.643887958778915,1.0,0.8953828964618801,0.334877831105987,0.5605050653558931,9,0.10649344439597352,38,0.015,REAL,6
vendor_10,0.7474831906574289,0.5962056019369252,1.0,0.7579998888714631,0.509639868180824,0.24836002069063912,9,0.010516698214034226,38,0.0,fake,7
vendor_26,0.5320471956488623,0.427275917788013,1.0,0.7693163517946554,0.18158308698079967,0.5877332648138558,9,0.23726915614579314,38,0.0,fake,8
vendor_15,0.3417897664760131,0.272296183501646,0.8888888888888888,0.5799237354189002,-0.016937016436771955,0.5968607518556721,9,0.23813396894288708,38,0.0,fake,9
vendor_19,0.2845391599000353,0.22338889163834263,1.0,0.40699222519906364,0.09752913520620723,0.30946308999285643,9,0.12245306529902833,38,0.0,fake,10
vendor_06,0.25457085361731074,0.20617527521339327,0.6666666666666666,0.5183674331010387,-0.12128762438836575,0.6396550574894044,9,0.263796579483728,38,0.0,fake,11
vendor_09,0.2426035515293103,0.19011148451859994,0.7777777777777778,0.3388638528948265,-0.051624149674583626,0.39048800256941013,9,0.09626030136551622,38,0.0,fake,12
vendor_22,0.22599347126771904,0.17751664583849747,0.5555555555555556,0.6058489985127601,-0.09378259716064052,0.6996315956734006,9,0.379855527245041,38,0.0,fake,13
vendor_16,0.1771202710991835,0.14133349547996066,1.0,0.2293620240676343,0.03162770348285267,0.19773432058478163,9,0.05224175296845082,38,0.0,fake,14
vendor_29,0.008556479963897835,-0.0003940690587093506,0.6666666666666666,0.20457332340961631,-0.25795924009277443,0.46253256350239075,9,0.19601684344571849,38,0.0,fake,15
vendor_11,0.0036243160892295402,0.001542419409733548,0.3333333333333333,0.21946481326301215,-0.13645417814439492,0.35591899140740707,9,0.21584049717378262,38,0.0,fake,16
vendor_13,-0.017117115465943807,-0.017090750200876373,0.6666666666666666,0.2072755605875098,-0.40705751211123725,0.614333072698747,9,0.2243926760534536,38,0.0,fake,17
vendor_28,-0.018775980329935743,-0.012828906253069079,0.4444444444444444,0.20674189668941215,-0.2235993597700798,0.43034125645949195,9,0.2255178770193479,38,0.0,fake,18
vendor_20,-0.02590074035925867,-0.015110743045195468,0.6666666666666666,0.277993176899174,-0.38424947842131446,0.6622426553204885,9,0.3038939172584327,38,0.0,fake,19
vendor_05,-0.0423175542197431,-0.032416917860018574,0.5555555555555556,0.12009598031803351,-0.25178088272445476,0.37187686304248824,9,0.1624135345377766,38,0.0,fake,20
vendor_07,-0.04583611379563504,-0.03419725110713092,0.3333333333333333,0.27550433408715763,-0.29543496481649173,0.5709392989036494,9,0.3213404478827927,38,0.0,fake,21
vendor_25,-0.09663613606486439,-0.08683450674577488,0.3333333333333333,0.36555549689283046,-0.3464240768421105,0.711979573734941,9,0.46219163295769483,38,0.0,fake,22
vendor_21,-0.11327434448490448,-0.08869856546087451,0.2222222222222222,0.007462143372838357,-0.22706696252548741,0.23452910589832576,9,0.12073648785774284,38,0.0,fake,23
vendor_17,-0.17551302782969283,-0.14207188909710625,0.5555555555555556,0.08993001456743718,-0.5774871351733082,0.6674171497407454,9,0.26544304239713,38,0.0,fake,24
vendor_14,-0.17767757501122533,-0.136405959505575,0.3333333333333333,0.29114080526776404,-0.48646946729830176,0.7776102725660659,9,0.46881838027898937,38,0.0,fake,25
vendor_23,-0.20477514858301807,-0.1625818385505674,0.0,-0.0044969888274670805,-0.41160297392033596,0.4071059850928689,9,0.200278159755551,38,0.0,fake,26
vendor_18,-0.2634727372847089,-0.21228394907229645,0.0,-0.0018060155228215638,-0.4819557424156217,0.48014972689280017,9,0.2616667217618873,38,0.0,fake,27
vendor_27,-0.34991727296005215,-0.27726826754095746,0.0,-0.015452725604828488,-0.5087752497268456,0.49332252412201716,9,0.3344645473552237,38,0.0,fake,28
vendor_24,-0.42915556300696,-0.32561866185251054,0.2222222222222222,0.0764266634768631,-0.6849756554876308,0.761402318964494,9,0.5055822264838231,38,0.0,fake,29
vendor_08,-0.79075240572206,-0.623942534741052,0.0,-0.07582594742971688,-1.2488469522784658,1.1730210048487488,9,0.7149264582923431,38,0.0,fake,30
vendor_00,1.4167792837569049,1.2395554560994806,1.0,1.3321159536724034,1.16333334182384,0.16878261184856336,9,-0.08466333008450144,39,0.03,REAL,1
vendor_01,1.1615433836069702,0.9618381244715007,1.0,1.4246446065562555,0.22427947453848823,1.2003651320177673,9,0.2631012229492853,39,0.025,REAL,2
